Date,adj_log_return,realised_vol_21d
2019-02-27,-0.000429668,0.005872186971585512
2019-02-28,-0.001864253,0.005891759925288519
2019-03-01,0.006224345,0.005161863301987943
2019-03-04,-0.003644123,0.005087785089512366
2019-03-05,-0.001361,0.0051245545539648635
2019-03-06,-0.006075303,0.005222591166181585
2019-03-07,-0.008400311,0.005542857647261958
2019-03-08,-0.002002096,0.005555013032466631
2019-03-11,0.0143971747895781,0.005877801484321938
2019-03-12,0.003763815,0.005899193569440895
2019-03-13,0.006597468,0.005994198901491945
2019-03-14,-0.000640243,0.005462665943161239
2019-03-15,0.004928511,0.00550624575790453
2019-03-18,0.003619257,0.005467320356474224
2019-03-19,0.000248033,0.005041436405389679
2019-03-20,-0.003014658,0.005115922977313243
2019-03-21,0.0112313274004947,0.005594749933684294
2019-03-22,-0.01943399,0.00714000956264243
2019-03-25,-0.000751955,0.007024641753624997
2019-03-26,0.007426569,0.0071976775662749215
2019-03-27,-0.00524325,0.007302366413707258
2019-03-28,0.003783513,0.0073400916914671405
2019-03-29,0.006285579,0.007425669323996454
2019-04-01,0.0117893904888903,0.007720350501409166
2019-04-02,0.000489695,0.007645159683732463
2019-04-03,0.001572517,0.0076205596594927484
2019-04-04,0.002649888,0.007424763848897409
2019-04-05,0.004828277,0.007062040448296056
2019-04-08,0.000762228,0.006999388807659254
2019-04-09,-0.005137564,0.006646938565534983
2019-04-10,0.003404888,0.006641832886247596
2019-04-11,-0.000277662,0.006556502937928917
2019-04-12,0.006743069,0.006641397007504667
2019-04-15,-0.000654927,0.00661781409439284
2019-04-16,0.000654927,0.0066006842621643596
2019-04-17,-0.002449643,0.006648314289050521
2019-04-18,0.001967253,0.006579901870513101
2019-04-22,0.000861313,0.006183258428764568
2019-04-23,0.008951694,0.004339601628047237
2019-04-24,-0.002221636,0.004402161882260235
2019-04-25,-0.000616276,0.004272610375667187
2019-04-26,0.004645826,0.003991335578543381
2019-04-29,0.001566473,0.003979081999866922
2019-04-30,0.000510544,0.003879590517893115
2019-05-01,-0.007544749,0.0037073276017751356
2019-05-02,-0.002161449,0.0037696884223391305
2019-05-03,0.009739979,0.004239013530971364
2019-05-06,-0.004123602,0.004382340048981059
2019-05-07,-0.016841046,0.005754061086496977
2019-05-08,-0.001389644,0.005756991206938836
2019-05-09,-0.00303056,0.005684692801488354
2019-05-10,0.005010585,0.005744784490830958
2019-05-13,-0.025451499,0.007987472095882556
2019-05-14,0.009003613,0.008114519715763286
2019-05-15,0.005840103,0.008255783401719362
2019-05-16,0.009218724,0.008538593160025764
2019-05-17,-0.006486237,0.008631839240903707
2019-05-20,-0.006633876,0.008707776666125969
2019-05-21,0.008974696,0.008970842156119423
2019-05-22,-0.003076023,0.008709262430769207
2019-05-23,-0.012293196,0.009039741364217597
2019-05-24,0.002265512,0.009078379519873633
2019-05-28,-0.009344418,0.009115305302287756
2019-05-29,-0.006733013,0.009123653923170232
2019-05-30,0.002727635,0.009174104484656201
